timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1672296419132,19581,Monolithic-based client,200,,client-to-application (GET) 1-1076,text,true,,264325,127,823,823,http://172.31.47.81/sensing/data,4896,0,5
1672296419150,19570,Monolithic-based client,200,,client-to-application (GET) 1-1095,text,true,,264325,127,821,821,http://172.31.47.81/sensing/data,3517,0,3
1672296420110,18610,Monolithic-based client,200,,client-to-application (GET) 1-1986,text,true,,264325,127,820,820,http://172.31.47.81/sensing/data,5069,0,10
1672296420044,18677,Monolithic-based client,200,,client-to-application (GET) 1-1856,text,true,,264325,127,819,819,http://172.31.47.81/sensing/data,5136,0,19
1672296418921,19800,Monolithic-based client,200,,client-to-application (GET) 1-897,text,true,,264325,127,818,818,http://172.31.47.81/sensing/data,4176,0,6
1672296420014,18707,Monolithic-based client,200,,client-to-application (GET) 1-1827,text,true,,264325,127,817,817,http://172.31.47.81/sensing/data,4750,0,152
1672296418493,20228,Monolithic-based client,200,,client-to-application (GET) 1-529,text,true,,264325,127,816,816,http://172.31.47.81/sensing/data,2869,0,1
1672296418055,20666,Monolithic-based client,200,,client-to-application (GET) 1-75,text,true,,264325,127,816,816,http://172.31.47.81/sensing/data,2858,0,30
1672296419248,19474,Monolithic-based client,200,,client-to-application (GET) 1-1185,text,true,,264325,127,815,815,http://172.31.47.81/sensing/data,5180,0,9
1672296419327,19395,Monolithic-based client,200,,client-to-application (GET) 1-1261,text,true,,264325,127,813,813,http://172.31.47.81/sensing/data,5277,0,16
1672296419872,18851,Monolithic-based client,200,,client-to-application (GET) 1-1674,text,true,,264325,127,812,812,http://172.31.47.81/sensing/data,6316,0,7
1672296419750,18973,Monolithic-based client,200,,client-to-application (GET) 1-1531,text,true,,264325,127,812,812,http://172.31.47.81/sensing/data,4982,0,12
1672296419040,19683,Monolithic-based client,200,,client-to-application (GET) 1-1005,text,true,,264325,127,811,811,http://172.31.47.81/sensing/data,3850,0,1
1672296418983,19740,Monolithic-based client,200,,client-to-application (GET) 1-964,text,true,,264325,127,809,809,http://172.31.47.81/sensing/data,3245,0,6
1672296420101,18622,Monolithic-based client,200,,client-to-application (GET) 1-1958,text,true,,264325,127,809,809,http://172.31.47.81/sensing/data,4687,0,11
1672296417966,20766,Monolithic-based client,200,,client-to-application (GET) 1-171,text,true,,264325,127,807,807,http://172.31.47.81/sensing/data,2415,0,84
1672296420025,18707,Monolithic-based client,200,,client-to-application (GET) 1-1835,text,true,,264325,127,806,806,http://172.31.47.81/sensing/data,4931,0,15
1672296419749,18984,Monolithic-based client,200,,client-to-application (GET) 1-1528,text,true,,264325,127,805,805,http://172.31.47.81/sensing/data,4127,0,12
1672296420078,18655,Monolithic-based client,200,,client-to-application (GET) 1-1905,text,true,,264325,127,804,804,http://172.31.47.81/sensing/data,4622,0,1023
1672296419047,19688,Monolithic-based client,200,,client-to-application (GET) 1-1013,text,true,,264325,127,803,803,http://172.31.47.81/sensing/data,3409,0,5
1672296419107,19628,Monolithic-based client,200,,client-to-application (GET) 1-1049,text,true,,264325,127,802,802,http://172.31.47.81/sensing/data,3981,0,0
1672296419167,19569,Monolithic-based client,200,,client-to-application (GET) 1-1122,text,true,,264325,127,801,801,http://172.31.47.81/sensing/data,4901,0,2
1672296418674,20062,Monolithic-based client,200,,client-to-application (GET) 1-669,text,true,,264325,127,800,800,http://172.31.47.81/sensing/data,3119,0,11
1672296418626,20110,Monolithic-based client,200,,client-to-application (GET) 1-632,text,true,,264325,127,799,799,http://172.31.47.81/sensing/data,6966,0,11
1672296420079,18657,Monolithic-based client,200,,client-to-application (GET) 1-1906,text,true,,264325,127,799,799,http://172.31.47.81/sensing/data,5149,0,9
